master_ccl_id,mean_bet_auc,meso,ccl_name,ccle_primary_site
669,0.8115900000000001,False,MEWO,skin
671,0.8790300000000001,False,MFE296,endometrium
672,0.86935,False,MFE319,endometrium
673,0.8114066666666666,False,MG63,bone
675,0.80966,False,MHHCALL3,haematopoietic_and_lymphoid_tissue
676,0.6451033333333333,False,MHHCALL4,haematopoietic_and_lymphoid_tissue
677,0.6760433333333333,False,MHHES1,bone
678,0.8461733333333333,False,MHHNB11,autonomic_ganglia
679,0.7466033333333334,False,MIAPACA2,pancreas
680,0.622455,False,MINO,haematopoietic_and_lymphoid_tissue
681,0.85831,False,MJ,haematopoietic_and_lymphoid_tissue
682,0.8304166666666667,False,MKN1,stomach
683,1.0604,False,MKN45,stomach
684,0.9115133333333333,False,MKN7,stomach
685,0.8338666666666666,False,MKN74,stomach
686,0.84152,False,ML1,thyroid
688,0.6789133333333334,False,MM1S,haematopoietic_and_lymphoid_tissue
692,0.6265000000000001,False,MOLM13,haematopoietic_and_lymphoid_tissue
693,0.5938533333333333,False,MOLM16,haematopoietic_and_lymphoid_tissue
694,0.7296233333333334,False,MOLM6,haematopoietic_and_lymphoid_tissue
695,0.83587,False,MOLP2,haematopoietic_and_lymphoid_tissue
696,0.6078333333333333,False,MOLP8,haematopoietic_and_lymphoid_tissue
697,0.6086233333333334,False,MOLT13,haematopoietic_and_lymphoid_tissue
698,0.70643,False,MOLT16,haematopoietic_and_lymphoid_tissue
699,0.72128,False,MOLT3,
701,0.7162466666666667,False,MONOMAC1,haematopoietic_and_lymphoid_tissue
702,0.7982466666666667,False,MONOMAC6,haematopoietic_and_lymphoid_tissue
703,0.8817933333333333,False,MORCPR,lung
704,0.7029566666666667,False,MOTN1,haematopoietic_and_lymphoid_tissue
705,0.8807166666666667,True,MPP89,pleura
706,0.8599433333333333,True,MSTO211H,pleura
710,0.55957,False,MV411,haematopoietic_and_lymphoid_tissue
718,0.6078133333333334,False,NALM6,haematopoietic_and_lymphoid_tissue
719,0.7186366666666667,False,NAMALWA,haematopoietic_and_lymphoid_tissue
720,0.8357866666666666,False,NB1,autonomic_ganglia
721,0.62684,False,NB4,haematopoietic_and_lymphoid_tissue
723,0.84161,False,NCCSTCK140,stomach
851,0.6680766666666665,False,NCO2,haematopoietic_and_lymphoid_tissue
852,0.89231,False,NH6,autonomic_ganglia
855,1.0230733333333333,False,NMCG1,central_nervous_system
858,0.6632033333333333,False,NOMO1,haematopoietic_and_lymphoid_tissue
874,0.6546866666666666,False,NUDHL1,haematopoietic_and_lymphoid_tissue
875,0.6015866666666666,False,NUDUL1,haematopoietic_and_lymphoid_tissue
877,0.8504900000000001,False,NUGC3,stomach
878,0.6730933333333334,False,NUGC4,stomach
879,0.8311433333333333,False,OAW28,ovary
880,0.8846933333333333,False,OAW42,ovary
881,0.71807,False,OC314,ovary
884,0.6215700000000001,False,OCIAML2,haematopoietic_and_lymphoid_tissue
885,0.51333,False,OCIAML3,haematopoietic_and_lymphoid_tissue
886,0.6883633333333333,False,OCIAML5,haematopoietic_and_lymphoid_tissue
887,0.71741,False,OCILY10,haematopoietic_and_lymphoid_tissue
888,0.7238066666666666,False,OCILY19,haematopoietic_and_lymphoid_tissue
889,0.6907933333333333,False,OCILY3,haematopoietic_and_lymphoid_tissue
890,0.6721633333333333,False,OCIM1,haematopoietic_and_lymphoid_tissue
893,0.82405,False,OCUM1,stomach
894,0.85134,False,OE19,oesophagus
895,0.7640766666666666,False,OE21,oesophagus
896,0.87593,False,OE33,oesophagus
898,0.8019766666666667,False,ONCODG1,ovary
899,0.8403266666666666,False,ONS76,central_nervous_system
901,0.5291166666666667,False,OPM2,haematopoietic_and_lymphoid_tissue
902,0.9011366666666666,False,OSRC2,kidney
903,0.90427,False,OUMS23,large_intestine
905,0.9918633333333333,False,OV56,ovary
906,0.8723000000000001,False,OV7,ovary
907,0.8402799999999999,False,OV90,ovary
908,0.7976266666666666,False,OVCAR4,ovary
909,0.8174966666666666,False,OVCAR5,
910,0.8675766666666668,False,OVCAR8,ovary
911,0.98497,False,OVISE,ovary
912,0.8507833333333333,False,OVK18,ovary
915,0.8358633333333333,False,OVSAHO,ovary
916,0.8657766666666666,False,OVTOKO,ovary
917,0.6801966666666667,False,P12ICHIKAWA,haematopoietic_and_lymphoid_tissue
918,0.65666,False,P31FUJ,haematopoietic_and_lymphoid_tissue
919,0.8784066666666667,False,P3HR1,haematopoietic_and_lymphoid_tissue
920,0.9390499999999999,False,PANC0203,pancreas
922,0.92044,False,PANC0327,pancreas
923,0.8798066666666667,False,PANC0403,pancreas
924,0.8459466666666667,False,PANC0504,pancreas
925,0.71346,False,PANC0813,pancreas
926,0.79322,False,PANC1,pancreas
927,0.8514499999999999,False,PANC1005,pancreas
928,0.9340266666666667,False,PATU8902,pancreas
929,0.7772233333333333,False,PATU8988S,pancreas
930,0.8689433333333333,False,PATU8988T,pancreas
931,0.85427,False,PC14,lung
932,0.9859666666666667,False,PC3,prostate
935,0.8701966666666667,False,PECAPJ15,upper_aerodigestive_tract
937,0.8434400000000001,False,PECAPJ34CLONEC12,upper_aerodigestive_tract
939,0.9144466666666666,False,PECAPJ41CLONED2,upper_aerodigestive_tract
940,0.836,False,PECAPJ49,upper_aerodigestive_tract
941,0.6894,False,PEER,haematopoietic_and_lymphoid_tissue
942,0.64163,False,PF382,haematopoietic_and_lymphoid_tissue
943,0.57673,False,PFEIFFER,haematopoietic_and_lymphoid_tissue
944,0.90966,False,PK1,pancreas
945,0.85948,False,PK45H,pancreas
946,0.90923,False,PK59,pancreas
947,0.7233033333333334,False,PL21,haematopoietic_and_lymphoid_tissue
950,0.95395,False,PLCPRF5,liver
952,0.9310566666666666,False,PSN1,pancreas
953,0.7729499999999999,False,PSTS,
954,0.86413,False,QGP1,pancreas
955,0.7716966666666667,False,RAJI,haematopoietic_and_lymphoid_tissue
956,0.8850766666666666,False,RCC10RGB,kidney
958,0.7128433333333333,False,RCHACV,haematopoietic_and_lymphoid_tissue
960,0.8396266666666666,False,RCM1,large_intestine
961,0.8042233333333333,False,RD,soft_tissue
964,0.9501466666666666,False,REC1,haematopoietic_and_lymphoid_tissue
965,0.7568100000000001,False,REH,haematopoietic_and_lymphoid_tissue
967,0.9023599999999999,False,RERFLCAD1,lung
968,0.9887433333333333,False,RERFLCAD2,lung
969,0.8209433333333332,False,RERFLCAI,lung
971,0.88939,False,RERFLCMS,lung
973,0.8034866666666667,False,RH18,soft_tissue
975,0.8300566666666667,False,RH30,soft_tissue
976,0.6697500000000001,False,RH41,soft_tissue
977,0.6862166666666667,False,RI1,haematopoietic_and_lymphoid_tissue
978,0.9026466666666666,False,RKN,soft_tissue
979,0.85516,False,RKO,large_intestine
980,0.7132766666666667,False,RL,haematopoietic_and_lymphoid_tissue
981,0.8224733333333333,False,RL952,endometrium
983,0.7890333333333334,False,RMGI,ovary
990,0.7848466666666667,False,RPMI6666,
991,0.88383,False,RPMI7951,skin
992,0.71875,False,RPMI8226,haematopoietic_and_lymphoid_tissue
994,0.69023,False,RPMI8402,haematopoietic_and_lymphoid_tissue
995,0.6926199999999999,False,RS411,haematopoietic_and_lymphoid_tissue
997,0.9005299999999999,False,RT112,urinary_tract
999,0.8581933333333334,False,RT4,urinary_tract
1000,0.8912866666666667,False,RVH421,skin
1004,0.8297333333333333,False,SAOS2,bone
1005,1.0106566666666665,False,SBC5,lung
1006,0.8102466666666667,False,SCABER,urinary_tract
1008,0.8223333333333334,False,SCC25,upper_aerodigestive_tract
1009,0.76039,False,SCC4,upper_aerodigestive_tract
1010,0.8686966666666667,False,SCC9,upper_aerodigestive_tract
1013,0.49977333333333335,False,SEM,haematopoietic_and_lymphoid_tissue
1014,0.6094633333333334,False,SET2,haematopoietic_and_lymphoid_tissue
1015,0.9073033333333332,False,SF126,central_nervous_system
1017,0.8653966666666667,False,SF268,
1018,0.9714700000000001,False,SF295,central_nervous_system
1019,0.7737233333333333,False,SF539,
1024,0.8509133333333333,False,SH10TC,stomach
1025,0.7965566666666667,False,SH4,skin
1026,0.79343,False,SHP77,lung
1028,0.6243866666666666,False,SIGM5,haematopoietic_and_lymphoid_tissue
1030,0.757085,False,SIMA,autonomic_ganglia
1032,0.8475433333333333,False,SJSA1,bone
1033,0.8315066666666667,False,SKBR3,breast
1034,0.87756,False,SKCO1,large_intestine
1035,0.8473433333333333,False,SKES1,bone
1036,0.9444466666666665,False,SKHEP1,liver
1037,0.86201,False,SKLMS1,soft_tissue
1038,0.8206366666666667,False,SKLU1,lung
1039,0.6571600000000001,False,SKM1,haematopoietic_and_lymphoid_tissue
1040,0.7931466666666666,False,SKMEL1,skin
1041,0.8269,False,SKMEL2,skin
1042,0.8548066666666667,False,SKMEL24,skin
1043,0.9607166666666666,False,SKMEL28,skin
1044,0.8615666666666666,False,SKMEL3,skin
1045,0.8510200000000001,False,SKMEL30,skin
1046,0.8513166666666666,False,SKMEL31,skin
1047,0.8973166666666667,False,SKMEL5,skin
1048,0.7780566666666666,False,SKMES1,lung
1050,0.5763933333333333,False,SKMM2,haematopoietic_and_lymphoid_tissue
1051,0.8023866666666667,False,SKNAS,autonomic_ganglia
1052,0.73425,False,SKNBE2,autonomic_ganglia
1053,0.7816233333333334,False,SKNDZ,autonomic_ganglia
1055,0.8216466666666666,False,SKNFI,autonomic_ganglia
1056,0.7467666666666667,False,SKNMC,bone
1058,0.8426533333333334,False,SKNSH,autonomic_ganglia
1059,0.8376633333333333,False,SKOV3,ovary
1063,0.9063266666666667,False,SKUT1,soft_tissue
1073,0.9043433333333333,False,SNB75,
1074,0.7971166666666667,False,SNGM,endometrium
1075,0.7116566666666667,False,SNU1,stomach
1076,0.84711,False,SNU1033,large_intestine
1078,0.88196,False,SNU1041,upper_aerodigestive_tract
1079,0.86702,False,SNU1066,upper_aerodigestive_tract
1080,0.8785433333333333,False,SNU1076,upper_aerodigestive_tract
1081,0.8167933333333334,False,SNU1077,endometrium
1082,0.5837866666666667,False,SNU1079,biliary_tract
1083,0.8302133333333334,False,SNU1105,central_nervous_system
1084,0.8418950000000001,False,SNU119,ovary
1085,0.9087433333333333,False,SNU1196,biliary_tract
1087,0.7753633333333333,False,SNU1214,upper_aerodigestive_tract
1088,0.86936,False,SNU1272,kidney
1089,0.6910599999999999,False,SNU16,stomach
1090,0.78492,False,SNU175,large_intestine
1091,0.76758,False,SNU182,liver
1092,0.84294,False,SNU201,central_nervous_system
1093,0.84272,False,SNU213,pancreas
1094,0.9144133333333334,False,SNU216,stomach
1095,0.832095,False,SNU245,biliary_tract
1097,0.8934799999999999,False,SNU308,biliary_tract
1100,0.8064566666666666,False,SNU387,liver
1101,0.8596866666666667,False,SNU398,liver
1102,0.7314633333333335,False,SNU407,large_intestine
1103,0.87582,False,SNU410,pancreas
1104,0.8980633333333333,False,SNU423,liver
1105,0.90272,False,SNU449,liver
1106,0.8885566666666667,False,SNU46,upper_aerodigestive_tract
1107,0.6703866666666666,False,SNU466,central_nervous_system
1108,0.9096733333333334,False,SNU475,liver
1109,0.7989566666666666,False,SNU478,biliary_tract
1110,0.8871133333333333,False,SNU489,central_nervous_system
1111,0.7768433333333333,False,SNU5,stomach
1112,0.8543066666666667,False,SNU503,large_intestine
1114,0.8283,False,SNU601,stomach
1115,0.8006433333333334,False,SNU61,large_intestine
1116,0.6516566666666667,False,SNU620,stomach
1117,0.8253066666666666,False,SNU626,central_nervous_system
1118,1.0070666666666666,False,SNU668,stomach
1119,0.8469099999999999,False,SNU685,endometrium
1120,0.7484566666666667,False,SNU719,stomach
1121,0.9719150000000001,False,SNU738,central_nervous_system
1122,0.8284733333333333,False,SNU761,liver
1123,0.8504,False,SNU8,ovary
1124,0.66009,False,SNU81,large_intestine
1125,0.9012866666666666,False,SNU840,ovary
1126,0.8530266666666666,False,SNU869,biliary_tract
1127,0.7211733333333333,False,SNU878,liver
1128,1.050635,False,SNU886,liver
1129,0.8689733333333333,False,SNU899,upper_aerodigestive_tract
1130,0.73497,False,SNUC1,large_intestine
1131,0.8079133333333334,False,SNUC2A,large_intestine
1133,0.9444699999999999,False,SNUC4,large_intestine
1134,0.8140233333333334,False,SNUC5,large_intestine
1135,0.8156066666666667,False,SQ1,lung
1136,0.81759,False,SR786,haematopoietic_and_lymphoid_tissue
1137,0.63876,False,ST486,haematopoietic_and_lymphoid_tissue
1138,0.9185166666666666,False,SU8686,pancreas
1139,0.80845,False,SUDHL1,haematopoietic_and_lymphoid_tissue
1140,0.6902200000000001,False,SUDHL10,haematopoietic_and_lymphoid_tissue
1141,0.7480833333333333,False,SUDHL4,haematopoietic_and_lymphoid_tissue
1143,0.6587066666666667,False,SUDHL6,haematopoietic_and_lymphoid_tissue
1144,0.6858166666666667,False,SUDHL8,haematopoietic_and_lymphoid_tissue
1145,0.8823,False,SUIT2,pancreas
1146,0.70059,False,SUPB15,haematopoietic_and_lymphoid_tissue
1147,0.7610733333333334,False,SUPHD1,haematopoietic_and_lymphoid_tissue
1148,0.7280533333333334,False,SUPM2,haematopoietic_and_lymphoid_tissue
1149,0.64161,False,SUPT1,haematopoietic_and_lymphoid_tissue
1150,0.7646133333333333,False,SUPT11,haematopoietic_and_lymphoid_tissue
1151,0.8470266666666667,False,SW1088,central_nervous_system
1152,0.74938,False,SW1116,large_intestine
1153,0.7649766666666666,False,SW1271,lung
1154,0.7991966666666667,False,SW1353,bone
1155,0.8039900000000001,False,SW1417,large_intestine
1157,0.8849899999999999,False,SW1573,lung
1158,0.8276366666666667,False,SW1710,urinary_tract
1159,0.9816233333333333,False,SW1783,central_nervous_system
1160,0.9220033333333334,False,SW1990,pancreas
1162,0.7339833333333333,False,SW48,large_intestine
1165,0.8076166666666666,False,SW579,thyroid
1166,0.9089433333333333,False,SW620,large_intestine
1170,0.82461,False,SW948,large_intestine
1172,0.9129999999999999,False,T24,urinary_tract
1173,0.829805,False,T3M10,lung
1175,0.9652799999999999,False,T47D,breast
1176,0.8411533333333333,False,T84,large_intestine
1177,0.8486699999999999,False,T98G,central_nervous_system
1178,0.71056,False,TALL1,haematopoietic_and_lymphoid_tissue
1180,0.78926,False,TC71,bone
1182,0.7947366666666666,False,TCCPAN2,pancreas
1183,0.8826900000000001,False,TCCSUP,urinary_tract
1184,0.9192366666666666,False,TE1,oesophagus
1185,0.8102733333333333,False,TE10,oesophagus
1186,0.86389,False,TE11,oesophagus
1188,0.7798166666666667,False,TE14,oesophagus
1189,0.75836,False,TE15,oesophagus
1191,0.7370899999999999,False,TE4,oesophagus
1192,0.89602,False,TE441T,soft_tissue
1193,0.7880833333333334,False,TE5,oesophagus
1194,0.8133066666666666,False,TE6,oesophagus
1195,0.8115333333333333,False,TE617T,soft_tissue
1196,0.78714,False,TE8,oesophagus
1197,0.9337266666666667,False,TE9,oesophagus
1199,0.7503566666666667,False,TF1,haematopoietic_and_lymphoid_tissue
1201,0.6160866666666667,False,THP1,haematopoietic_and_lymphoid_tissue
1204,0.8823633333333333,False,TM31,central_nervous_system
1206,1.07575,False,TOLEDO,haematopoietic_and_lymphoid_tissue
1208,0.8889433333333333,False,TOV112D,ovary
1209,0.95792,False,TOV21G,ovary
1210,0.8326166666666667,False,TT2609C02,thyroid
1212,0.80936,False,TTTHYROID,thyroid
1213,0.9365466666666666,False,TUHR10TKB,kidney
1214,0.7820066666666667,False,TUHR14TKB,kidney
1216,0.90026,False,TUHR4TKB,kidney
1217,0.8313066666666667,False,TYKNU,ovary
1218,0.9126066666666667,False,U118MG,central_nervous_system
1223,0.87432,False,U251MG,central_nervous_system
1225,0.82348,False,U266B1,haematopoietic_and_lymphoid_tissue
1226,0.8106549999999999,False,U2OS,bone
1230,0.8234466666666668,False,U87MG,central_nervous_system
1231,0.7996033333333333,False,U937,haematopoietic_and_lymphoid_tissue
1232,0.8839166666666666,False,UACC257,skin
1233,0.9038400000000001,False,UACC62,skin
1234,0.8306849999999999,False,UACC812,breast
1236,0.8593933333333333,False,UBLC1,urinary_tract
1243,0.8016766666666667,False,UMUC1,urinary_tract
1244,0.9071133333333333,False,UMUC3,urinary_tract
1245,0.8033066666666667,False,UO31,
1249,0.6178,False,VCAP,prostate
1250,0.7836633333333333,False,VMCUB1,urinary_tract
1251,0.7753,False,VMRCLCD,lung
1253,0.7702466666666666,False,VMRCRCW,kidney
1254,0.8029700000000001,False,VMRCRCZ,kidney
1255,0.8193033333333334,False,WM115,skin
1256,0.8828033333333334,False,WM1799,skin
1260,0.8736099999999999,False,WM2664,skin
1270,0.8711699999999999,False,WM793,skin
1271,0.8772033333333334,False,WM88,skin
1273,0.7635966666666666,False,WM983B,skin
1274,0.6400933333333333,False,WSUDLCL2,haematopoietic_and_lymphoid_tissue
1277,0.92084,False,YAPC,pancreas
1278,0.73339,False,YD10B,upper_aerodigestive_tract
1279,0.7828933333333333,False,YD15,salivary_gland
1280,0.79156,False,YD38,upper_aerodigestive_tract
1281,0.8489833333333333,False,YD8,upper_aerodigestive_tract
1282,0.8237633333333333,False,YH13,central_nervous_system
1283,0.9077333333333334,False,YKG1,central_nervous_system
1285,0.8778600000000001,False,ZR751,breast
1286,0.9439133333333333,False,ZR7530,breast
120597,0.9068866666666667,False,BT498,
127978,0.82044,False,NCIH1395,lung
127983,0.7562133333333333,False,NCIH1666,lung
127984,0.7716866666666666,False,NCIH1755,lung
127985,0.7702450000000001,False,NCIH1975,lung
127988,0.7350300000000001,False,NCIH2087,lung
127989,0.64116,False,NCIH209,lung
127990,0.9607433333333333,False,NCIH2122,lung
127991,0.7392066666666667,False,NCIH23,lung
127997,0.7716866666666666,False,NCIH358,lung
127999,0.8597999999999999,False,NCIH441,lung
128000,0.8058733333333333,False,NCIH446,lung
128001,0.97955,False,NCIH460,lung
128003,0.7488699999999999,False,NCIH508,large_intestine
128005,0.8738100000000001,False,NCIH661,lung
128006,0.81939,False,NCIH69,lung
128013,0.64637,False,NCIH929,haematopoietic_and_lymphoid_tissue
134841,0.8454466666666667,False,NCIN87,stomach
150887,0.8585966666666667,False,SW982,
155285,0.7442466666666666,True,NCIH28,pleura
155292,0.68832,False,NCIH146,lung
155294,0.87238,False,NCIH196,lung
155295,0.6423166666666668,False,NCIH211,lung
155297,0.8886866666666666,False,NCIH226,lung
155305,0.8929433333333333,False,NCIH322,lung
155322,0.56408,False,NCIH510,lung
155324,0.78255,False,NCIH520,lung
155325,0.7813166666666667,False,NCIH522,lung
155327,0.7762733333333333,False,NCIH526,lung
155339,0.8403666666666666,False,NCIH647,lung
155340,0.86776,False,NCIH650,lung
155348,0.7507266666666667,False,NCIH716,large_intestine
155352,0.87216,False,NCIH727,lung
155356,0.7604233333333333,False,NCIH747,large_intestine
155362,0.7239633333333333,False,NCIH810,lung
155365,0.9177333333333334,False,NCIH838,lung
155366,0.8619633333333333,False,NCIH841,lung
155371,0.876785,False,NCIH889,lung
155387,0.8647966666666668,False,NCIH1105,lung
155388,0.70603,False,NCIH1155,lung
155390,0.74131,False,NCIH1184,lung
155395,0.8229466666666667,False,NCIH1299,lung
155399,0.8798566666666666,False,NCIH1339,lung
155400,0.7795933333333332,False,NCIH1341,lung
155401,0.9422466666666667,False,NCIH1355,lung
155402,0.78645,False,NCIH1373,lung
155404,0.63751,False,NCIH1385,lung
155407,0.8170566666666667,False,NCIH1435,lung
155421,0.94605,False,NCIH1563,lung
155422,0.8464200000000001,False,NCIH1568,lung
155424,0.8439766666666667,False,NCIH1573,lung
155425,0.8483,False,NCIH1581,lung
155431,0.8848833333333334,False,NCIH1623,lung
155434,0.8261333333333334,False,NCIH1650,lung
155435,0.87255,False,NCIH1651,lung
155439,0.81275,False,NCIH1693,lung
155440,0.6733833333333333,False,NCIH1694,lung
155441,0.8020333333333333,False,NCIH1703,lung
155445,0.6993566666666666,False,NCIH1734,lung
155450,0.9245466666666666,False,NCIH1792,lung
155451,0.8507933333333333,False,NCIH1793,lung
155455,0.8430966666666667,False,NCIH1838,lung
155456,0.84414,False,NCIH1869,lung
155463,0.8698933333333333,False,NCIH1915,lung
155467,0.8432933333333333,False,NCIH1944,lung
155476,0.7580633333333333,False,NCIH2009,lung
155477,0.93057,False,NCIH2023,lung
155479,0.82614,False,NCIH2029,lung
155480,0.88162,False,NCIH2030,lung
155481,0.8205399999999999,True,NCIH2052,pleura
155487,0.8208949999999999,False,NCIH2081,lung
155488,0.8480833333333333,False,NCIH2085,lung
155491,0.8175500000000001,False,NCIH2106,lung
155493,0.8470233333333334,False,NCIH2110,lung
155494,0.8823666666666666,False,NCIH2126,lung
155496,0.77771,False,NCIH2141,lung
155498,0.8911033333333332,False,NCIH2170,lung
155499,0.782435,False,NCIH2171,lung
155500,0.9007933333333332,False,NCIH2172,lung
155502,0.94827,False,NCIH2196,lung
155505,0.8484966666666667,False,NCIH2228,lung
155510,0.9821066666666667,False,NCIH2286,lung
155511,0.7971733333333333,False,NCIH2291,lung
155513,0.8710833333333333,False,NCIH2342,lung
155518,0.82735,False,NCIH2405,lung
155519,0.9487399999999999,False,NCIH2444,lung
155520,0.816025,True,NCIH2452,pleura
155803,0.88178,False,BT232,
155804,0.9025533333333334,False,BT245,
155805,0.8703766666666667,False,BT271,
155806,0.9049933333333334,False,BT286,
155807,0.9747633333333333,False,BT320,
155808,0.9959899999999999,False,BT328,
155809,0.9495333333333335,False,BT330,
155810,0.9607933333333333,False,BT333,
155811,1.0235733333333332,False,BT340,
155812,0.90451,False,BT359,
155813,0.7691566666666666,False,BT416,
155814,0.9336433333333334,False,BT422,
155815,0.7692,False,BT428,
155816,0.8775066666666667,False,BT440,
155817,0.88705,False,BT444,
155818,0.9328,False,BT482,
155819,0.91377,False,BT504,
155820,0.93999,False,BT12,
155821,1.0371666666666666,False,BT16,
155822,0.91447,False,TM87-16,
155823,0.7180766666666667,False,2004,
155824,0.7803233333333334,False,TTC709,
155825,0.71423,False,ASKA,
155826,0.7659866666666667,False,YAMATO,
155827,0.6550766666666666,False,SYO1,
155841,0.9182566666666667,False,U-CH1,
